Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Topflight_Yes,cc1_miles?_Yes,cc2_miles?_Yes,cc3_miles?_Yes,Email_Yes,Club_member_Yes,Any_cc_miles_12mo_Yes,Phone_sale
51304,1362,11611,40,10075,36,0,True,False,False,False,True,True,False,1
227776,0,47286,19,2276,5,0,True,True,False,False,True,False,True,0
292533,0,64186,15,1000,2,0,False,True,False,False,True,False,True,0
99336,0,14195,14,500,1,0,False,True,False,False,True,False,True,0
14614,0,2275,3,0,0,0,False,False,False,False,False,False,False,0
248738,0,500,1,0,0,0,False,False,False,False,True,False,False,0
45485,0,8417,4,0,0,0,True,True,False,False,True,False,True,0
46823,0,5860,12,0,0,0,False,True,False,False,True,False,True,0
29174,0,100,1,0,0,0,False,False,False,False,False,False,False,0
16664,0,0,0,0,0,0,False,False,False,False,False,True,False,1
44101,0,57114,19,0,0,0,False,True,False,False,True,False,True,0
96387,0,43512,20,0,0,0,True,True,False,False,False,False,True,0
54392,0,0,0,0,0,0,False,False,False,False,False,True,False,1
22459,0,104,2,0,0,0,False,True,False,False,True,False,True,0
4838,0,23592,16,500,1,0,False,True,False,False,False,False,True,0
52819,0,37535,15,1000,2,0,False,True,False,False,True,False,True,0
114356,0,27308,14,0,0,0,False,True,False,False,False,False,True,0
16063,0,2330,9,0,0,0,False,False,False,False,True,False,False,0
16088,0,17872,15,0,0,0,False,True,False,False,True,True,True,1
26256,0,2000,9,0,0,0,False,False,False,False,False,False,False,0
287033,0,26161,58,12873,53,0,True,False,False,False,True,False,False,0
13310,0,0,0,0,0,0,False,False,False,False,False,False,False,0
59704,0,57404,14,0,0,0,False,True,True,False,False,False,True,0
21740,0,5625,11,0,0,9,False,False,False,False,True,False,False,0
8327,0,2900,4,150,1,0,True,False,False,False,True,False,False,0
124027,0,8698,12,0,0,0,True,True,False,False,True,False,True,0
34464,0,5312,5,0,0,0,False,True,False,False,True,False,True,0
21847,0,929,4,903,3,0,False,True,False,False,True,False,True,0
104245,0,45589,14,0,0,0,False,True,False,False,True,False,True,0
9620,0,500,1,0,0,0,False,False,False,False,True,False,False,0
55661,0,15107,13,0,0,0,False,True,False,False,False,True,True,1
235567,0,16106,15,0,0,0,False,True,False,False,True,False,True,0
20203,0,750,6,0,0,0,False,False,False,False,True,True,False,1
64138,0,22089,19,0,0,0,False,True,False,False,False,False,True,0
8927,0,0,0,0,0,0,False,False,False,False,False,True,False,1
35243,0,10046,15,1500,3,1,False,True,False,False,True,False,True,0
267640,0,6000,3,0,0,0,True,False,False,False,True,True,False,1
43326,0,4164,12,0,0,0,False,True,False,False,False,False,True,0
13381,0,1000,8,0,0,0,False,False,False,False,False,False,False,0
33269,0,4675,10,200,1,0,False,False,False,False,True,False,False,0
42236,0,8639,10,8389,9,1,False,False,False,False,True,False,False,0
19823,0,1095,3,335,1,0,False,False,False,False,False,True,False,1
131621,0,27846,31,6047,11,0,True,True,False,False,True,True,True,1
21461,0,40806,28,0,0,0,False,True,False,False,True,False,True,1
51737,0,3119,19,0,0,0,False,True,False,False,True,False,True,0
118415,2329,4475,10,100,1,0,True,False,False,False,False,False,False,0
58898,0,23050,15,50,1,0,True,False,False,False,True,False,False,0
94896,0,38127,15,500,1,0,False,True,False,False,False,False,True,0
276571,0,42044,23,0,0,0,False,True,False,False,True,False,True,0
19078,0,200,1,200,1,0,False,False,False,False,False,False,False,0
32522,0,5971,4,471,2,0,False,False,False,False,True,False,False,0
86913,0,23705,6,0,0,0,False,True,False,False,False,True,True,1
134937,0,500,1,0,0,0,True,False,False,False,False,True,False,1
19516,0,17696,16,0,0,0,False,True,False,False,False,False,True,0
67753,0,18303,15,0,0,0,False,True,False,False,True,False,True,1
10794,0,0,0,0,0,0,False,False,False,False,False,False,False,0
31134,0,20108,17,0,0,0,False,True,False,False,True,False,True,0
206155,0,28447,17,0,0,0,False,True,False,False,False,False,True,0
28010,0,150,3,0,0,0,False,False,False,False,False,False,False,0
34956,0,0,0,0,0,0,False,False,False,False,False,True,False,1
48161,0,41174,24,0,0,0,False,True,False,False,True,True,True,1
40408,0,9612,12,0,0,0,False,True,False,False,True,False,True,0
53869,0,6750,26,0,0,0,False,False,False,False,True,False,False,0
11660,0,140,1,0,0,0,False,False,False,False,False,True,False,1
23518,0,11843,13,0,0,0,False,True,False,False,False,False,True,0
5546,0,2631,6,0,0,0,False,True,False,False,True,False,True,0
21393,0,5040,2,0,0,0,False,True,False,False,True,False,True,0
5112,0,0,0,0,0,0,False,False,False,False,False,False,False,0
102083,0,12978,14,150,2,0,False,True,False,False,True,False,True,0
35850,0,17759,18,0,0,0,False,True,True,False,False,False,True,1
10940,0,0,0,0,0,0,False,False,False,False,False,False,False,0
8557,0,200622,5,622,3,0,False,False,False,False,False,False,False,0
58951,0,47994,15,500,1,0,False,True,False,False,False,False,True,0
27604,0,1570,6,0,0,0,False,False,False,False,False,False,False,0
93148,0,7776,18,0,0,0,False,True,False,False,True,False,True,1
23696,0,5577,10,0,0,0,False,True,False,False,False,False,True,0
12024,0,0,0,0,0,0,False,False,False,False,False,True,False,1
9216,0,340,3,0,0,0,False,False,False,False,False,False,False,0
38604,0,625,5,0,0,0,False,False,False,False,True,False,False,0
3831,0,2,4,0,0,0,False,True,False,False,False,False,True,0
33803,0,6100,34,0,0,1,False,False,False,False,True,False,False,0
2000,0,0,0,0,0,0,False,False,False,False,False,False,False,0
103645,7257,3450,3,950,2,0,True,False,False,False,True,False,False,0
139982,0,14500,6,0,0,0,True,False,False,False,True,True,False,1
94875,0,58314,25,800,7,0,True,True,False,False,True,False,True,0
11782,0,0,0,0,0,0,False,False,False,False,False,False,False,0
72812,0,16930,17,50,1,0,False,True,False,False,True,False,True,0
33918,0,145,3,0,0,0,False,True,False,False,True,False,True,0
29707,0,300,3,0,0,0,False,False,False,False,False,False,False,0
6181,0,2000,9,0,0,0,False,False,False,False,True,False,False,0
14072,0,20700,16,0,0,0,False,True,False,False,True,False,True,0
65573,0,3875,23,0,0,0,False,False,False,False,True,False,False,0
1076,0,11379,8,0,0,0,False,True,False,False,True,False,True,0
21599,0,5561,13,0,0,0,False,True,False,False,False,False,True,0
49436,0,33836,13,0,0,0,False,True,False,False,True,False,True,0
67083,0,4600,4,500,1,0,False,False,False,False,True,False,False,0
30664,0,21242,22,700,5,0,False,True,False,False,True,True,True,1
37348,0,0,0,0,0,0,False,False,False,False,False,False,False,0
28446,0,0,0,0,0,0,False,False,False,False,False,False,False,0
33398,0,14086,15,0,0,0,False,True,False,False,True,False,True,0
148318,0,51197,22,350,2,0,False,True,False,False,True,False,True,0
29836,0,16165,3,0,0,0,False,True,False,False,True,False,True,0
323,0,0,0,0,0,0,False,False,False,False,True,False,False,0
45501,0,49656,17,316,1,0,False,True,False,False,True,False,True,0
16569,0,3204,8,0,0,0,False,True,False,False,True,False,True,0
22116,0,20809,14,0,0,0,False,True,False,False,True,False,True,0
2125,0,625,5,0,0,0,False,False,False,False,True,False,False,0
69106,0,17832,10,0,0,0,False,True,False,False,True,False,True,0
65340,2454,33795,11,500,1,0,True,True,False,False,True,True,True,1
135408,0,62224,15,607,1,0,False,True,False,False,True,False,True,0
147596,0,19175,19,16675,18,0,True,False,False,False,True,True,False,1
1000,0,0,0,0,0,0,False,False,False,False,False,False,False,0
76909,0,18405,12,0,0,0,False,True,False,False,False,False,True,0
113731,0,1700,5,700,4,0,False,False,False,False,True,False,False,0
65926,0,11639,17,0,0,0,False,True,False,False,False,False,True,0
26513,0,7670,14,0,0,0,True,False,False,False,True,False,False,0
35216,0,9959,14,0,0,0,False,False,False,False,False,False,False,0
59797,0,7069,4,0,0,0,False,True,False,False,True,True,True,1
86273,0,35304,15,500,1,0,False,True,False,False,False,False,True,0
23294,0,420,4,0,0,0,False,False,False,False,True,False,False,1
70354,0,120907,22,0,0,0,True,True,False,False,True,True,True,1
21461,0,4010,26,0,0,0,False,False,False,False,False,False,False,0
8260,0,700,2,0,0,0,False,False,False,False,False,False,False,0
68012,0,247,3,0,0,0,True,True,False,False,True,False,True,0
137908,0,57713,19,0,0,5,False,True,False,False,True,False,True,0
37904,0,19052,17,0,0,0,False,True,False,False,True,False,True,0
95728,2092,56111,14,0,0,0,False,True,False,False,True,False,True,0
80174,0,500,1,0,0,0,False,False,False,False,True,False,False,0
73378,0,13607,14,0,0,0,False,True,False,False,False,False,True,0
92097,2194,20450,8,1850,3,0,True,False,False,False,False,False,False,0
158986,0,3558,14,0,0,0,False,True,False,False,True,False,True,0
5600,0,125,1,0,0,0,False,False,False,False,False,False,False,0
105544,0,31001,16,500,1,0,False,True,False,False,True,False,True,0
42044,2253,11433,10,0,0,0,False,True,False,False,True,True,True,1
18750,0,7000,44,0,0,0,False,False,False,False,True,False,False,0
51680,0,54926,65,3088,8,3,True,True,False,False,True,False,True,1
193976,0,10849,14,0,0,0,False,True,False,False,True,False,True,0
41526,0,0,0,0,0,0,False,False,False,False,True,True,False,1
9312,0,3405,8,250,1,0,False,False,False,False,True,False,False,0
2692,0,800,4,50,1,0,False,False,False,False,True,False,False,0
49280,0,22370,16,0,0,0,False,True,False,False,True,False,True,0
25207,957,6883,13,0,0,0,False,True,False,False,True,False,True,0
71682,0,11662,11,0,0,0,False,True,False,False,False,False,True,0
197239,0,53412,25,250,2,0,True,True,False,False,True,False,True,1
30486,0,0,0,0,0,0,True,False,False,False,True,False,False,0
229744,0,68754,35,550,2,0,True,True,False,False,True,True,True,1
104523,0,4000,2,0,0,0,True,False,False,False,True,True,False,1
14233,0,160,3,0,0,0,False,False,False,False,True,False,False,0
59162,0,2520,7,0,0,0,False,True,False,False,True,False,True,0
34379,0,13051,20,150,1,0,False,True,False,False,True,True,True,1
101397,0,19173,12,0,0,0,False,True,False,False,True,False,True,0
101431,0,49801,19,0,0,0,False,True,False,False,True,False,True,1
837979,0,18372,15,1450,4,0,True,True,False,False,True,False,True,0
5316,0,1134,4,0,0,0,False,True,False,False,False,False,True,0
7698,0,0,0,0,0,0,False,False,False,False,True,False,False,0
217557,0,97584,19,550,2,3,True,True,False,False,True,False,True,0
159109,0,19554,24,1557,6,0,True,True,False,False,True,True,True,1
2627,0,0,0,0,0,0,False,False,False,False,True,False,False,0
479989,0,66516,26,1600,6,0,True,True,False,False,True,False,True,0
81251,0,19500,6,0,0,0,True,False,False,False,True,False,False,0
15088,0,0,0,0,0,0,False,False,False,False,False,False,False,0
5500,0,2875,9,0,0,0,False,False,False,False,True,False,False,0
20630,0,2045,4,0,0,0,False,False,False,False,True,False,False,0
10758,0,0,0,0,0,0,False,False,False,False,False,False,False,0
150972,0,2700,3,700,2,0,True,False,False,False,False,False,False,0
38077,0,34024,8,0,0,0,False,True,False,False,True,False,True,0
24803,0,0,0,0,0,0,False,False,False,False,False,True,False,1
11431,0,1759,4,759,3,0,False,False,False,False,True,False,False,0
117852,2376,11406,21,3850,13,0,True,False,False,False,True,False,False,0
23854,0,22498,18,250,3,0,False,True,False,False,True,False,True,0
30015,0,5875,32,0,0,0,False,False,False,False,True,False,False,0
70774,0,32635,31,1400,14,0,False,True,False,False,True,False,True,0
44514,0,3577,13,0,0,0,False,True,False,False,False,False,True,1
23589,0,0,0,0,0,0,False,False,False,False,False,False,False,0
25853,0,23163,18,0,0,0,False,True,False,False,True,False,True,0
33951,0,12279,14,0,0,0,False,True,False,False,False,False,True,0
18150,0,240,2,0,0,0,False,False,False,False,True,False,False,0
112843,0,16137,14,0,0,0,False,True,False,False,True,False,True,0
105579,0,16332,12,0,0,0,False,True,False,False,True,False,True,0
152063,0,34257,19,1100,3,0,True,True,False,False,False,False,True,0
75428,0,7539,14,0,0,0,False,True,False,False,True,False,True,0
36665,0,1625,6,0,0,0,False,False,False,False,True,False,False,0
32091,0,8426,17,1000,2,0,True,False,False,False,True,False,False,0
51468,0,2278,9,0,0,0,False,False,False,False,True,False,False,1
642756,0,37889,15,1000,2,0,False,True,False,False,True,False,True,0
78629,0,36679,25,0,0,0,False,True,False,False,False,False,True,0
28077,0,735,6,500,1,0,False,False,True,False,False,False,True,0
39909,0,2682,14,0,0,0,False,True,False,False,True,False,True,0
346178,0,63803,16,0,0,0,False,True,False,False,True,True,True,1
38061,0,34227,18,3600,8,0,True,True,False,False,True,True,True,1
92859,0,33378,15,0,0,0,False,True,False,False,False,False,True,0
206648,0,5132,16,2450,11,0,True,False,False,False,True,False,False,0
10512,0,0,0,0,0,0,False,False,False,False,False,False,False,0
15279,0,17984,19,300,1,0,False,True,False,False,True,False,True,0
104632,0,26700,10,1200,7,0,True,False,False,False,True,False,False,0
23786,0,16950,4,0,0,0,False,True,False,False,False,False,True,0
40724,0,29481,14,0,0,0,True,True,False,False,True,False,True,0
19290,0,0,0,0,0,0,False,False,False,False,False,False,False,0
3420,0,1750,7,0,0,0,False,False,False,False,False,False,False,0
8210,0,9122,16,0,0,0,False,True,True,False,True,False,True,1
52060,0,6500,3,0,0,0,True,False,False,False,True,False,False,0
130748,0,65510,37,6349,7,0,True,True,False,False,True,False,True,1
92406,0,9402,26,750,2,1,False,True,False,False,True,False,True,0
43097,0,3258,6,0,0,0,False,False,True,False,True,False,True,0
32948,0,50,1,50,1,0,False,False,False,False,True,True,False,1
133264,0,74067,21,0,0,0,True,True,False,False,True,True,True,1
5393,0,0,0,0,0,0,False,False,False,False,False,False,False,0
13560,0,0,0,0,0,0,False,False,False,False,False,False,False,0
550367,0,12500,13,50,1,0,False,True,False,False,False,True,True,1
6803,0,1644,11,0,0,0,False,True,False,False,False,False,True,0
14372,0,9042,13,0,0,0,False,True,False,False,True,False,True,1
197673,0,48932,15,0,0,0,True,True,False,False,True,False,True,0
54264,0,15178,17,0,0,0,True,True,False,False,True,False,True,0
84516,0,22713,15,0,0,0,False,True,False,False,True,False,True,0
34854,0,750,5,650,4,0,False,False,False,False,False,False,False,0
97510,1678,71609,51,7650,26,0,True,True,False,False,True,False,True,1
45533,0,56208,16,0,0,0,False,True,False,False,True,False,True,0
34170,0,15476,20,150,1,0,False,True,False,False,True,False,True,0
15832,2376,8130,20,500,1,0,False,True,False,False,True,False,True,1
56756,0,10851,14,0,0,0,False,True,False,False,False,False,True,0
90332,0,12845,25,0,0,0,False,True,False,False,True,False,True,0
44873,0,38740,18,850,2,0,True,True,False,False,True,True,True,1
16176,0,0,0,0,0,0,False,False,False,False,False,False,False,0
106921,0,26666,13,0,0,0,False,True,False,False,True,False,True,1
103200,0,500,1,500,1,0,True,False,False,False,True,True,False,1
26173,0,305,1,0,0,0,False,True,False,False,False,False,True,0
17489,0,5565,4,0,0,0,False,True,False,False,False,False,True,0
242910,1115,103935,18,500,1,0,True,True,False,False,True,False,True,0
35080,3867,0,0,0,0,0,False,False,False,False,True,False,False,0
59385,0,22914,11,0,0,0,False,True,False,False,False,False,True,0
41279,967,3664,4,3164,3,0,False,False,False,False,True,False,False,0
293648,0,22148,15,0,0,0,False,True,False,False,False,False,True,0
7456,0,0,0,0,0,0,False,False,False,False,False,False,False,0
110893,0,4653,6,0,0,0,False,True,False,False,False,False,True,0
55381,0,0,0,0,0,0,False,False,False,False,True,True,False,1
49519,0,25762,18,0,0,0,False,True,False,False,True,False,True,0
12078,0,500,1,500,1,0,False,False,False,False,True,False,False,0
124837,0,4400,7,1500,5,0,True,False,False,False,True,False,False,0
91935,0,17550,18,0,0,0,False,True,False,False,True,False,True,0
9126,0,1202,13,350,1,0,False,True,True,False,True,False,True,0
1500,0,0,0,0,0,0,False,False,False,False,False,False,False,0
29105,0,5000,1,0,0,0,False,False,False,False,False,False,False,1
35065,0,5400,5,1400,3,0,True,False,False,False,True,False,False,1
20010,0,0,0,0,0,0,False,False,False,False,True,False,False,0
95783,0,14506,13,0,0,0,False,True,False,False,False,False,True,0
242018,0,3050,3,550,2,0,True,False,False,False,True,False,False,0
45050,2900,4875,10,500,1,0,True,False,False,False,True,False,False,0
4090,0,0,0,0,0,0,False,False,False,False,False,False,False,1
11005,0,5736,3,0,0,0,False,True,False,False,True,False,True,0
31930,6153,1337,6,267,1,0,True,False,False,False,True,False,False,1
16994,0,1550,3,1050,2,0,False,False,False,False,True,False,False,0
45533,0,12247,20,0,0,0,False,True,False,False,True,False,True,0
107360,0,15641,15,0,0,0,False,True,False,False,True,False,True,1
9375,0,3250,19,0,0,0,False,False,False,False,False,False,False,0
11593,0,9055,16,0,0,0,False,True,False,False,False,False,True,0
54005,0,1500,5,0,0,0,False,False,False,False,False,True,False,1
37093,0,4250,13,0,0,0,False,False,False,False,True,False,False,0
626,0,626,1,0,0,0,False,True,False,False,False,False,True,0
62339,0,0,0,0,0,0,True,False,False,False,True,False,False,0
34540,0,27882,13,0,0,0,False,True,False,False,True,False,True,0
41279,0,8682,14,0,0,0,False,True,False,False,False,False,True,1
166681,0,107645,25,0,0,0,False,True,False,False,True,False,True,1
43510,0,4850,6,350,2,0,True,False,False,False,True,False,False,0
3664,0,0,0,0,0,0,False,False,False,False,False,False,False,0
80431,0,2150,2,150,1,0,False,False,False,False,True,False,False,0
22678,0,2125,7,0,0,0,False,False,False,False,False,False,False,0
57857,1099,62650,37,12400,29,0,True,False,False,False,True,False,False,1
115533,0,8867,15,0,0,0,False,True,False,False,False,False,True,0
10179,0,5321,15,0,0,0,False,True,False,False,True,False,True,1
257068,2586,5900,4,400,1,0,True,False,False,False,True,False,False,0
102803,0,90605,20,0,0,0,False,True,False,False,False,False,True,0
4586,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
8335,0,3750,16,0,0,0,False,False,False,False,True,False,False,1
2318,0,8747,14,0,0,0,False,True,False,False,True,False,True,0
10839,0,190,1,190,1,0,False,False,False,False,False,False,False,0
44780,0,2100,3,1100,2,0,False,False,False,False,True,False,False,1
83848,0,28202,14,0,0,0,False,True,False,False,False,False,True,0
193818,0,16327,13,0,0,0,False,True,False,False,True,False,True,0
56258,0,38591,23,500,1,0,False,True,False,False,False,False,True,0
236274,0,61515,12,0,0,0,False,True,False,False,True,True,True,1
45494,0,5021,16,600,2,0,False,True,False,False,False,True,True,1
20882,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
86143,0,29652,11,500,1,0,False,True,False,False,True,False,True,0
21915,0,1875,8,0,0,0,False,False,False,False,True,False,False,0
14075,0,4286,15,0,0,0,False,False,True,False,False,False,True,0
39628,0,0,0,0,0,0,False,False,False,False,False,False,False,0
7108,0,5598,8,2500,5,0,True,False,False,False,True,False,False,1
35088,0,320,2,0,0,0,False,False,False,False,True,False,False,0
288865,967,23600,14,2000,4,0,True,False,False,False,True,False,False,0
1650,0,1250,3,250,1,0,False,False,False,False,True,False,False,0
110480,0,44191,22,500,1,4,False,True,False,False,True,False,True,0
22585,0,3430,3,0,0,0,False,False,False,False,False,False,False,0
111442,0,30368,19,0,0,0,False,True,False,False,False,False,True,0
91605,0,37840,18,0,0,0,False,True,False,False,True,False,True,0
24563,0,5718,8,4218,5,0,False,False,False,False,False,False,False,0
12742,0,0,0,0,0,0,False,False,False,False,False,True,False,1
23027,0,3375,15,0,0,0,False,False,False,False,True,False,False,0
18601,0,100,1,0,0,0,False,False,False,False,True,False,False,0
14336,0,0,0,0,0,0,False,False,False,False,False,False,False,0
20969,0,40234,13,150,1,0,False,True,False,False,True,False,True,0
1057,0,433,5,0,0,0,False,True,False,False,True,False,True,0
13949,0,0,0,0,0,0,False,False,False,False,False,False,False,0
95100,0,1250,3,1250,3,0,False,False,False,False,True,False,False,0
23173,0,7843,8,0,0,0,False,True,False,False,True,False,True,0
17599,0,100,1,0,0,0,False,False,False,False,False,True,False,1
518960,0,15700,8,200,1,0,True,False,False,False,True,False,False,0
6458,0,0,0,0,0,0,False,False,False,False,False,False,False,0
37571,0,7197,15,0,0,0,False,True,False,False,True,True,True,1
8904,0,3740,14,0,0,0,False,False,False,False,True,False,False,0
28677,0,215,3,0,0,0,False,False,False,False,False,False,False,0
40204,0,850,3,350,2,0,False,False,False,False,True,False,False,0
73899,0,2745,14,500,1,0,False,True,False,False,True,False,True,0
76659,0,0,0,0,0,0,False,False,False,False,False,False,False,0
189235,0,20487,20,0,0,0,False,True,False,False,True,False,True,0
1000,0,0,0,0,0,0,False,False,False,False,True,True,False,1
108341,0,19670,21,0,0,0,False,True,False,False,False,False,True,1
121639,0,67286,7,0,0,0,False,True,False,False,False,False,True,0
22268,0,23582,15,200,1,0,False,True,False,False,True,False,True,0
83651,0,14809,18,1997,3,0,False,True,False,False,True,False,True,0
66716,0,22571,16,200,1,0,False,True,False,False,True,False,True,1
69647,0,45175,20,2250,3,0,False,True,False,False,True,False,True,0
3750,0,1750,7,0,0,0,False,False,False,False,False,False,False,0
33629,0,4970,10,150,1,1,False,True,False,False,True,False,True,0
8000,0,0,0,0,0,0,False,False,False,False,False,False,False,0
66411,1000,34826,19,3001,9,0,False,True,False,False,True,False,True,0
47780,0,88773,20,250,2,0,False,True,False,False,True,False,True,0
10926,0,0,0,0,0,0,False,False,False,False,False,False,False,0
5074,0,500,1,0,0,0,False,False,False,False,True,False,False,0
44206,0,22598,14,500,1,0,False,True,False,False,False,False,True,1
25463,0,7973,14,0,0,0,False,True,False,False,True,False,True,0
50052,0,49383,13,0,0,0,False,True,False,False,True,False,True,0
35304,0,30532,13,0,0,0,False,True,False,False,False,False,True,0
146232,0,83783,19,375,1,0,False,True,False,False,True,False,True,0
67948,0,2750,5,650,3,0,True,False,False,False,True,False,False,0
29632,0,0,0,0,0,0,False,False,False,False,True,True,False,1
131618,0,46473,16,0,0,0,False,True,False,False,True,False,True,0
6112,0,0,0,0,0,0,False,False,False,False,True,False,False,0
7015,0,1150,3,150,2,0,False,False,False,False,True,False,False,0
53768,0,4798,16,450,1,0,False,True,False,False,True,False,True,0
47150,0,39561,18,0,0,0,False,True,False,False,True,False,True,0
95118,0,23188,23,2200,7,0,False,True,False,False,False,False,True,0
55356,0,23871,15,0,0,0,False,True,False,False,True,True,True,1
12766,0,1900,4,400,2,0,False,False,False,False,True,False,False,0
141813,0,39743,14,0,0,0,False,True,False,False,False,False,True,0
21915,0,7000,33,0,0,0,False,False,True,False,True,False,True,1
8933,0,8860,14,0,0,0,False,True,False,False,True,True,True,1
25530,0,25131,17,0,0,0,False,True,False,False,False,False,True,1
12088,0,27292,17,100,1,0,False,True,False,False,False,False,True,0
7560,0,0,0,0,0,0,False,False,False,False,True,False,False,0
16200,0,160,1,0,0,0,False,False,False,False,False,False,False,0
18148,0,26,3,0,0,0,False,True,False,False,True,False,True,0
75680,0,23159,14,0,0,0,False,True,False,False,True,False,True,0
153597,0,56567,18,0,0,0,False,True,False,False,True,False,True,0
41073,0,13993,20,0,0,0,False,True,False,False,True,False,True,0
14769,0,500,1,0,0,0,False,False,False,False,True,False,False,0
75132,0,53001,23,400,3,0,True,True,False,False,True,False,True,1
34042,0,3463,14,250,1,0,False,True,True,False,True,False,True,1
42071,0,500,1,0,0,0,True,False,False,False,True,False,False,0
199,0,0,0,0,0,0,False,False,False,False,True,False,False,0
17823,0,15323,8,0,0,0,False,True,False,False,False,True,True,1
39233,0,27545,13,0,0,0,False,True,False,False,True,False,True,0
3552,0,10597,17,0,0,0,False,True,False,False,True,False,True,0
32424,0,39635,16,0,0,0,False,True,False,False,True,False,True,1
43832,0,0,0,0,0,0,False,False,False,False,True,False,False,0
10994,0,1250,3,0,0,0,False,False,False,False,False,False,False,0
14155,0,3250,19,0,0,0,False,False,False,False,True,False,False,0
16700,0,1500,5,0,0,0,False,False,False,False,True,False,False,1
1703,0,1230,4,0,0,0,False,True,False,False,False,False,True,0
5625,0,2350,12,0,0,0,False,False,False,False,False,False,False,0
81171,0,3700,4,100,1,0,True,False,False,False,True,False,False,0
15525,0,3853,6,0,0,0,False,True,False,False,True,False,True,0
172110,9325,21382,23,950,3,0,True,True,False,False,False,True,True,1
179832,2954,18218,20,2500,5,0,True,True,False,False,True,False,True,0
3734,0,61096,18,150,2,0,True,True,False,False,True,False,True,1
24394,0,3250,3,250,1,0,True,False,False,False,True,True,False,1
60856,0,17332,8,0,0,0,False,True,False,False,True,False,True,1
102942,0,56780,18,0,0,0,False,True,True,False,True,False,True,0
13490,0,0,0,0,0,0,False,False,False,False,False,False,False,0
9998,0,0,0,0,0,0,False,False,False,False,False,True,False,1
24920,0,375,3,0,0,0,False,False,False,False,False,False,False,0
78268,0,6172,13,500,1,0,False,True,False,False,False,False,True,0
2305,0,0,0,0,0,0,False,False,False,False,False,False,False,0
65952,0,34770,14,0,0,0,False,True,False,False,True,False,True,0
72598,0,6090,8,1100,1,0,False,True,False,False,True,False,True,0
9300,0,3250,18,0,0,0,False,False,False,False,False,False,False,0
53983,0,24862,13,0,0,0,False,True,False,False,True,False,True,0
53957,0,7000,4,500,1,0,True,False,False,False,True,False,False,0
106471,0,8444,5,100,1,0,True,True,False,False,False,False,True,0
123646,0,12450,30,2450,29,0,True,False,False,False,False,False,False,0
15592,4924,37173,13,0,0,0,False,True,False,False,True,False,True,0
37948,0,19213,43,0,0,0,False,True,False,False,True,False,True,0
102669,0,6760,14,306,2,0,False,True,False,False,True,False,True,0
66539,0,27894,17,0,0,0,False,True,False,False,True,False,True,0
11449,0,9057,13,0,0,0,False,True,False,False,True,False,True,0
103586,0,4000,7,3900,6,0,False,False,False,False,True,False,False,1
142929,0,40826,23,0,0,1,False,True,False,False,True,False,True,0
233656,0,41941,14,500,1,0,False,True,False,False,False,False,True,0
26504,0,10599,29,1000,7,0,False,True,False,False,True,False,True,0
53027,0,30627,16,0,0,0,False,True,True,False,True,False,True,0
22084,0,2773,10,0,0,0,False,True,True,False,True,False,True,0
326704,0,37408,19,0,0,0,False,True,False,False,True,False,True,1
42042,0,9846,14,0,0,0,False,True,False,False,False,False,True,0
45225,0,14711,15,0,0,0,False,True,False,False,False,False,True,0
22772,0,0,0,0,0,0,False,False,False,False,False,True,False,1
402312,0,77122,18,250,3,0,False,True,False,False,True,True,True,1
16803,0,1287,6,0,0,0,False,True,False,False,False,False,True,0
23257,0,0,0,0,0,0,True,False,False,False,False,False,False,0
96154,0,7052,15,0,0,0,False,True,True,False,True,False,True,0
10152,0,0,0,0,0,0,False,False,False,False,False,False,False,0
66434,0,13041,13,0,0,0,False,True,False,False,False,False,True,0
500,0,0,0,0,0,0,False,False,False,False,False,False,False,0
12560,0,1282,6,1282,6,0,False,False,False,False,True,False,False,0
153197,0,14712,17,100,1,0,True,True,False,False,False,False,True,0
210018,0,48914,16,0,0,0,False,True,False,False,True,False,True,0
26896,0,5364,15,0,0,0,False,True,False,False,False,False,True,0
61405,250,32316,20,1350,8,0,True,True,False,False,True,False,True,0
12271,500,7684,15,1000,2,0,False,True,False,False,False,False,True,1
25676,0,0,0,0,0,0,False,False,False,False,False,False,False,0
405499,1000,72318,46,9729,29,0,True,True,False,False,True,False,True,0
39985,0,15103,21,0,0,0,False,True,False,False,True,False,True,0
8910,0,150,1,150,1,0,False,False,False,False,True,True,False,1
179042,0,25078,50,3350,15,0,True,False,False,False,True,True,False,1
347096,0,12000,6,0,0,0,True,False,False,False,True,False,False,0
85346,0,2835,3,0,0,0,True,False,False,False,True,False,False,0
63364,0,15415,11,0,0,0,False,True,False,False,False,False,True,1
152881,0,79687,18,500,1,0,True,True,False,False,True,False,True,0
35569,0,27119,21,0,0,0,False,True,False,False,True,False,True,1
61919,0,39163,14,350,1,0,False,True,False,False,False,False,True,0
106961,0,7357,19,200,2,0,True,True,False,False,True,False,True,0
10021,0,0,0,0,0,0,False,False,False,False,False,False,False,1
56688,0,3550,10,1050,9,0,True,False,False,False,True,True,False,1
266776,0,8370,30,6520,28,0,True,False,False,False,True,True,False,1
20391,0,90,3,0,0,0,False,False,False,False,True,False,False,0
55778,0,6500,12,500,1,0,False,False,False,False,True,False,False,0
