ID#,Topflight,Balance,Qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Email,Club_member,Any_cc_miles_12mo,Phone_sale
2000,No,95925,0,No,No,No,7337,22,350,2,0,Yes,No,No,Yes
2001,No,35080,3867,No,No,No,0,0,0,0,0,Yes,No,No,No
2002,No,14304,0,No,No,No,0,0,0,0,0,No,No,No,No
2003,Yes,115385,0,No,No,No,5890,15,1250,7,5,Yes,No,No,No
2004,No,66411,1000,Yes,No,No,34826,19,3001,9,0,Yes,No,Yes,No
2005,No,6978,0,No,No,No,610,3,0,0,0,Yes,No,No,No
2006,No,39909,0,Yes,No,No,2682,14,0,0,0,Yes,No,Yes,No
2007,No,8767,0,No,No,No,6589,8,3892,6,0,Yes,No,No,No
2008,No,25544,0,Yes,No,No,3271,7,0,0,0,Yes,No,Yes,No
2009,No,166417,0,Yes,No,No,28607,11,0,0,0,Yes,No,Yes,No
2010,No,69555,0,Yes,No,No,21957,16,250,1,0,Yes,No,Yes,Yes
2011,No,2344,0,No,Yes,No,1478,10,0,0,0,No,No,Yes,No
2012,No,8780,0,No,No,No,2750,15,0,0,0,Yes,No,No,No
2013,Yes,111064,0,No,No,No,12700,7,2700,6,0,No,No,No,No
2014,No,44654,0,Yes,No,No,48874,16,0,0,0,Yes,No,Yes,No
2015,No,32678,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2016,Yes,327126,1452,Yes,No,No,97997,25,350,3,0,Yes,Yes,Yes,Yes
2017,No,76387,0,Yes,No,No,3588,7,0,0,0,Yes,No,Yes,No
2018,No,268097,0,Yes,No,No,26933,25,0,0,0,Yes,No,Yes,No
2019,No,52195,0,Yes,No,No,35847,13,0,0,0,Yes,No,Yes,No
2020,No,137778,0,Yes,No,No,19557,18,0,0,0,Yes,No,Yes,Yes
2021,Yes,354807,0,No,No,No,6000,12,3500,11,0,Yes,Yes,No,Yes
2022,No,3056,0,Yes,No,No,1200,3,0,0,0,No,No,Yes,No
2023,Yes,101901,0,Yes,Yes,No,17898,22,100,1,0,Yes,Yes,Yes,Yes
2024,No,34182,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2025,No,7371,0,No,No,No,1375,4,0,0,0,No,No,No,No
2026,Yes,178733,0,Yes,No,No,26465,22,1800,4,0,Yes,No,Yes,Yes
2027,No,87553,0,Yes,Yes,No,15681,14,0,0,0,Yes,No,Yes,No
2028,No,14614,0,No,No,No,2275,3,0,0,0,No,No,No,No
2029,No,91259,0,Yes,No,No,60609,12,0,0,0,No,No,Yes,No
2030,No,23997,0,No,No,No,250,2,250,2,0,Yes,No,No,No
2031,No,37202,0,No,No,No,15000,4,0,0,0,Yes,No,No,No
2032,Yes,53232,888,Yes,No,No,80696,65,22100,45,0,No,No,Yes,No
2033,No,54594,0,Yes,No,No,14402,14,0,0,0,Yes,No,Yes,No
2034,No,57474,0,Yes,No,No,5535,7,0,0,0,Yes,No,Yes,No
2035,No,20111,0,Yes,Yes,No,5653,12,0,0,0,No,No,Yes,No
2036,Yes,45950,0,Yes,No,No,38921,22,750,2,0,Yes,No,Yes,No
2037,Yes,67948,0,No,No,No,2750,5,650,3,0,Yes,No,No,No
2038,Yes,216498,0,Yes,No,No,43083,24,2500,5,0,Yes,No,Yes,No
2039,Yes,100649,0,No,No,No,4000,3,500,1,0,Yes,No,No,No
2040,No,52713,0,Yes,No,No,16273,13,100,1,0,Yes,No,Yes,No
2041,No,186892,0,Yes,No,No,63444,13,500,1,0,Yes,No,Yes,No
2042,No,11690,0,Yes,No,No,17615,17,0,0,0,Yes,No,Yes,No
2043,Yes,144697,0,No,No,No,2000,1,0,0,0,Yes,No,No,No
2044,No,75179,0,No,No,No,1015,2,0,0,0,Yes,No,No,No
2045,No,19850,0,No,No,No,500,1,500,1,0,Yes,No,No,No
2046,No,96154,0,Yes,Yes,No,7052,15,0,0,0,Yes,No,Yes,No
2047,No,55778,0,No,No,No,6500,12,500,1,0,Yes,No,No,No
2048,No,36227,0,Yes,No,No,7230,14,0,0,0,No,No,Yes,No
2049,No,93848,0,No,No,No,1600,4,1500,3,0,Yes,No,No,Yes
2050,No,41153,0,Yes,No,No,28686,15,0,0,0,No,No,Yes,No
2051,No,20789,0,No,No,No,0,0,0,0,0,No,No,No,No
2052,Yes,121992,6057,No,No,No,3200,4,600,2,0,No,No,No,No
2053,No,37911,0,No,No,No,2250,11,0,0,0,Yes,No,No,No
2054,No,233656,0,Yes,No,No,41941,14,500,1,0,No,No,Yes,No
2055,No,41133,0,No,No,No,635,3,0,0,0,Yes,No,No,No
2056,No,60864,0,Yes,No,No,23364,19,50,1,0,No,No,Yes,No
2057,No,90526,0,No,No,No,2000,9,0,0,0,No,No,No,Yes
2058,No,15148,0,Yes,No,No,15148,3,0,0,0,No,No,Yes,No
2059,No,5393,0,No,No,No,0,0,0,0,0,No,No,No,No
2060,No,434,0,No,Yes,No,15530,5,0,0,0,Yes,No,Yes,No
2061,No,81055,0,Yes,No,No,14344,14,0,0,0,Yes,No,Yes,No
2062,No,31360,0,Yes,Yes,No,821,7,0,0,0,No,No,Yes,No
2063,No,156885,0,Yes,No,No,38601,19,0,0,0,No,No,Yes,Yes
2064,No,4148,0,Yes,Yes,No,13504,18,0,0,0,Yes,No,Yes,No
2065,No,63820,0,Yes,No,No,13981,15,0,0,0,No,No,Yes,No
2066,Yes,379744,2081,No,No,No,19191,17,1850,11,0,Yes,Yes,No,Yes
2067,No,76659,0,No,No,No,0,0,0,0,0,No,No,No,No
2068,Yes,40724,0,Yes,No,No,29481,14,0,0,0,Yes,No,Yes,No
2069,Yes,146173,0,Yes,No,No,13871,17,0,0,0,Yes,No,Yes,No
2070,No,26055,0,Yes,No,No,647,9,0,0,0,No,No,Yes,No
2071,No,68,0,No,No,No,590,1,0,0,0,No,No,No,No
2072,No,50001,0,Yes,No,No,4853,12,0,0,0,Yes,No,Yes,Yes
2073,No,122506,0,Yes,No,No,21022,13,0,0,0,Yes,No,Yes,No
2074,No,126886,0,Yes,No,No,9120,17,0,0,0,Yes,No,Yes,No
2075,No,42342,0,No,No,No,11408,23,11408,23,0,Yes,No,No,No
2076,Yes,58898,0,No,No,No,23050,15,50,1,0,Yes,No,No,No
2077,No,45735,0,Yes,No,No,10085,3,0,0,0,No,No,Yes,No
2078,No,77225,0,Yes,No,No,30646,15,0,0,0,Yes,No,Yes,No
2079,No,59874,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2080,No,30868,0,No,No,No,405,3,0,0,0,Yes,No,No,No
2081,No,34257,0,No,No,No,2010,4,0,0,0,Yes,No,No,No
2082,No,42639,0,Yes,No,No,7366,12,0,0,0,No,Yes,Yes,Yes
2083,No,771,0,Yes,No,No,40256,4,0,0,0,No,No,Yes,No
2084,Yes,89708,0,No,No,No,8000,4,0,0,0,No,No,No,No
2085,No,75892,0,Yes,No,No,8738,15,0,0,0,Yes,No,Yes,No
2086,Yes,140918,0,Yes,No,No,69760,32,0,0,0,Yes,No,Yes,No
2087,No,475338,0,Yes,No,No,39680,22,700,4,0,Yes,No,Yes,No
2088,No,14426,0,No,No,No,0,0,0,0,0,No,No,No,No
2089,No,29559,0,Yes,No,No,28969,16,0,0,0,No,Yes,Yes,Yes
2090,No,113113,0,Yes,No,No,10736,13,0,0,0,No,No,Yes,No
2091,No,73027,0,Yes,No,No,34002,19,0,0,0,No,No,Yes,No
2092,No,17386,0,No,No,No,0,0,0,0,0,No,No,No,No
2093,No,9310,0,No,No,No,500,1,500,1,0,No,No,No,No
2094,No,11023,0,No,No,No,0,0,0,0,0,No,No,No,No
2095,No,55406,0,Yes,No,No,38118,18,500,1,0,Yes,No,Yes,No
2096,No,47638,0,No,No,No,0,0,0,0,0,Yes,No,No,Yes
2097,No,30040,0,Yes,No,No,8636,8,500,1,0,Yes,No,Yes,No
2098,No,24787,0,No,No,No,1000,1,0,0,0,Yes,No,No,No
2099,No,40758,0,No,No,No,3500,4,1000,2,0,Yes,No,No,No
2100,No,726,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
2101,No,40686,0,No,No,No,260,2,0,0,0,No,No,No,No
2102,No,16626,0,No,No,No,2500,13,0,0,0,No,No,No,No
2103,No,18944,0,No,No,No,300,3,300,3,0,No,No,No,No
2104,Yes,114949,0,Yes,No,No,87136,24,600,2,0,Yes,No,Yes,No
2105,No,32522,0,No,No,No,5971,4,471,2,0,Yes,No,No,No
2106,Yes,86533,0,No,No,No,3700,4,700,2,0,Yes,No,No,Yes
2107,No,166470,0,Yes,No,No,9574,16,0,0,0,Yes,No,Yes,No
2108,No,10797,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2109,No,131618,0,Yes,No,No,46473,16,0,0,0,Yes,No,Yes,No
2110,Yes,77523,1112,No,No,No,11050,5,1000,2,0,No,Yes,No,Yes
2111,No,47905,0,Yes,No,No,14575,16,2000,4,0,Yes,No,Yes,No
2112,No,28695,0,No,No,No,0,0,0,0,0,No,No,No,No
2113,No,15253,0,Yes,No,No,5427,8,0,0,0,No,No,Yes,No
2114,No,193818,0,Yes,No,No,16327,13,0,0,0,Yes,No,Yes,No
2115,No,30556,0,No,No,No,950,5,550,3,0,No,No,No,Yes
2116,No,22678,0,No,No,No,2125,7,0,0,0,No,No,No,No
2117,Yes,89430,0,Yes,No,No,24314,18,0,0,0,Yes,No,Yes,No
2118,No,26522,0,Yes,No,No,18479,13,0,0,0,No,No,Yes,No
2119,Yes,59913,0,No,No,No,2210,5,150,1,0,Yes,No,No,No
2120,No,16516,0,No,No,No,500,1,0,0,0,Yes,No,No,No
2121,No,49050,0,Yes,No,No,18436,16,0,0,0,No,No,Yes,No
2122,No,27981,0,Yes,No,No,63004,17,0,0,0,No,No,Yes,Yes
2123,No,4939,0,No,No,No,1000,1,0,0,0,Yes,No,No,No
2124,No,26077,0,Yes,No,No,6768,4,0,0,0,No,No,Yes,Yes
2125,No,110893,0,Yes,No,No,4653,6,0,0,0,No,No,Yes,No
2126,Yes,56455,0,No,No,No,6000,3,0,0,0,Yes,No,No,No
2127,Yes,32699,0,No,No,No,1500,2,500,1,0,Yes,No,No,Yes
2128,No,109790,0,Yes,No,No,16108,4,0,0,0,Yes,No,Yes,No
2129,No,166681,0,Yes,No,No,107645,25,0,0,0,Yes,No,Yes,Yes
2130,Yes,145233,0,No,No,No,9366,5,4866,3,0,No,No,No,No
2131,No,1054,0,Yes,No,No,15147,3,0,0,0,Yes,No,Yes,No
2132,No,27532,0,Yes,No,No,4639,13,0,0,0,No,No,Yes,Yes
2133,Yes,62464,0,No,No,No,5675,16,500,1,0,Yes,No,No,No
2134,No,4041,0,No,No,No,0,0,0,0,0,No,No,No,No
2135,No,28138,0,Yes,No,No,6330,29,0,0,1,Yes,No,Yes,No
2136,No,33010,0,No,No,No,0,0,0,0,0,No,No,No,No
2137,No,45687,0,No,No,No,45,2,0,0,0,No,No,No,No
2138,Yes,12981,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2139,Yes,168246,1514,No,No,No,4600,4,100,2,0,Yes,No,No,No
2140,No,75505,0,Yes,No,No,30850,17,500,1,0,Yes,No,Yes,No
2141,No,55591,0,Yes,No,No,8817,13,0,0,0,No,No,Yes,No
2142,No,37358,0,Yes,No,No,50488,19,0,0,0,No,No,Yes,No
2143,No,33803,0,No,No,No,6100,34,0,0,1,Yes,No,No,No
2144,No,2500,0,No,No,No,2500,1,0,0,0,No,No,No,No
2145,No,140527,0,No,No,No,3500,14,0,0,0,Yes,No,No,No
2146,No,5360,0,No,No,No,0,0,0,0,0,No,No,No,No
2147,Yes,124430,0,Yes,No,No,15523,17,1200,8,0,Yes,No,Yes,No
2148,No,240007,0,Yes,No,No,46771,14,0,0,0,Yes,No,Yes,Yes
2149,No,245021,0,Yes,No,No,13639,15,180,1,0,Yes,No,Yes,No
2150,No,53518,0,Yes,No,No,73933,30,400,1,0,No,No,Yes,No
2151,No,122545,0,Yes,No,No,269,4,250,1,0,Yes,No,Yes,No
2152,Yes,192889,0,No,No,No,10500,5,0,0,0,No,No,No,No
2153,Yes,227776,0,Yes,No,No,47286,19,2276,5,0,Yes,No,Yes,No
2154,No,37833,0,Yes,No,No,48172,15,500,1,0,Yes,No,Yes,No
2155,No,48256,0,Yes,No,No,9690,2,0,0,0,No,No,Yes,No
2156,Yes,99704,2704,Yes,No,No,15750,12,0,0,1,Yes,No,Yes,Yes
2157,Yes,394999,0,No,No,No,4150,5,150,3,0,Yes,No,No,No
2158,No,82497,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2159,No,15326,7663,No,No,No,0,0,0,0,0,Yes,No,No,No
2160,No,32619,0,Yes,No,No,1070,7,0,0,0,No,No,Yes,No
2161,No,57017,0,Yes,No,No,2495,11,0,0,0,Yes,Yes,Yes,Yes
2162,No,252741,0,Yes,No,No,29296,19,635,3,0,No,No,Yes,No
2163,No,49375,0,Yes,No,No,23628,14,0,0,0,Yes,No,Yes,No
2164,No,25341,0,No,Yes,No,38,4,0,0,0,Yes,No,Yes,Yes
2165,No,45150,0,Yes,No,No,18907,13,0,0,0,Yes,No,Yes,No
2166,Yes,187462,0,No,No,No,10500,5,500,4,0,No,No,No,No
2167,No,19132,0,Yes,No,No,9124,17,0,0,0,Yes,No,Yes,Yes
2168,Yes,196967,0,Yes,No,No,38490,37,9550,20,0,Yes,No,Yes,Yes
2169,No,13040,0,No,No,No,500,1,0,0,0,Yes,No,No,No
2170,Yes,184301,0,No,No,No,6454,13,3954,12,0,Yes,No,No,No
2171,No,36294,0,No,No,No,0,0,0,0,0,No,No,No,No
2172,No,89840,0,Yes,No,No,7048,14,0,0,0,Yes,No,Yes,Yes
2173,Yes,6914,0,No,No,No,1500,1,0,0,0,Yes,No,No,Yes
2174,No,28493,0,Yes,No,No,21845,22,300,1,0,Yes,No,Yes,No
2175,No,111793,0,No,No,No,500,1,0,0,0,Yes,No,No,No
2176,No,18700,0,No,No,No,870,2,0,0,0,No,No,No,No
2177,Yes,53957,0,No,No,No,7000,4,500,1,0,Yes,No,No,No
2178,Yes,135770,0,No,No,No,4700,5,200,3,0,No,No,No,No
2179,No,189784,0,Yes,No,No,35464,18,2197,4,0,Yes,No,Yes,No
2180,No,60076,0,Yes,No,No,45582,9,0,0,0,Yes,No,Yes,No
2181,No,3522,0,No,Yes,No,3522,4,0,0,0,No,No,Yes,No
2182,No,36736,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2183,No,100634,0,Yes,Yes,No,69669,28,1540,12,0,Yes,No,Yes,Yes
2184,No,88918,0,Yes,No,No,5537,14,0,0,0,Yes,No,Yes,No
2185,Yes,245045,0,Yes,No,No,25039,16,500,1,0,Yes,No,Yes,No
2186,No,37948,0,Yes,No,No,19213,43,0,0,0,Yes,No,Yes,No
2187,No,81552,0,Yes,No,No,7703,8,0,0,0,No,No,Yes,No
2188,No,118067,0,Yes,No,No,8715,12,0,0,0,Yes,Yes,Yes,Yes
2189,No,268314,0,Yes,No,No,29968,14,500,1,0,No,No,Yes,No
2190,Yes,135488,0,Yes,No,No,57787,16,0,0,0,No,No,Yes,No
2191,No,68243,0,Yes,No,No,10012,22,903,3,0,Yes,No,Yes,Yes
2192,No,56693,3953,Yes,No,No,20454,11,0,0,0,Yes,No,Yes,No
2193,Yes,194875,0,No,No,No,7550,6,1050,3,0,No,No,No,No
2194,No,206155,0,Yes,No,No,28447,17,0,0,0,No,No,Yes,No
2195,No,35425,0,No,No,No,4125,19,0,0,0,Yes,No,No,Yes
2196,Yes,161579,0,No,No,No,7688,21,5688,20,0,No,No,No,No
2197,No,11314,1000,No,No,No,741,4,0,0,0,Yes,No,No,No
2198,No,119531,0,Yes,No,No,60503,43,250,1,0,Yes,No,Yes,No
2199,Yes,48433,0,No,No,No,4300,5,800,3,0,Yes,No,No,No
2200,No,10872,0,No,No,No,4500,27,0,0,0,No,No,No,Yes
2201,No,109268,0,Yes,No,No,7401,17,750,1,0,Yes,No,Yes,No
2202,No,105160,0,Yes,No,No,20458,21,0,0,0,No,No,Yes,No
2203,Yes,90919,0,Yes,No,No,44430,17,0,0,0,No,No,Yes,Yes
2204,Yes,50230,0,No,No,No,4149,9,800,4,0,Yes,No,No,No
2205,Yes,74538,0,Yes,No,No,18835,21,0,0,11,Yes,No,Yes,No
2206,No,4606,0,No,No,No,4320,6,0,0,0,Yes,No,No,No
2207,No,61617,0,Yes,No,No,23495,13,0,0,0,No,No,Yes,Yes
2208,No,15275,0,No,No,No,75,2,0,0,0,No,No,No,No
2209,No,112891,0,No,No,No,500,1,500,1,0,Yes,No,No,No
2210,Yes,41176,0,No,No,No,7624,7,2624,4,0,Yes,No,No,No
2211,Yes,81251,0,No,No,No,19500,6,0,0,0,Yes,No,No,No
2212,No,18142,0,No,No,No,220,4,0,0,0,No,No,No,No
2213,No,16200,0,Yes,No,No,40455,17,0,0,0,Yes,No,Yes,No
2214,No,8913,0,No,No,No,2050,10,50,1,0,Yes,No,No,No
2215,No,14372,0,Yes,No,No,9042,13,0,0,0,Yes,No,Yes,Yes
2216,No,77965,0,Yes,No,No,41126,33,2683,7,0,Yes,No,Yes,No
2217,No,12271,500,Yes,No,No,7684,15,1000,2,0,No,No,Yes,Yes
2218,No,49874,0,Yes,No,No,39976,13,0,0,0,Yes,No,Yes,No
2219,No,35445,0,Yes,No,No,3379,9,0,0,0,Yes,No,Yes,No
2220,Yes,91755,0,No,No,No,5026,8,751,3,0,Yes,No,No,No
2221,No,33753,0,Yes,No,No,14961,14,500,1,0,No,No,Yes,No
2222,No,53750,0,Yes,No,No,23135,14,0,0,0,Yes,No,Yes,No
2223,Yes,110132,0,No,No,No,19000,5,0,0,0,Yes,No,No,No
2224,No,12221,0,Yes,Yes,No,511,4,0,0,0,No,No,Yes,No
2225,No,65519,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
2227,Yes,47291,0,No,No,No,1350,4,350,3,0,No,No,No,No
2228,No,124564,0,Yes,No,No,11026,13,0,0,0,Yes,No,Yes,Yes
2229,No,24111,0,Yes,No,No,9374,16,0,0,0,Yes,No,Yes,No
2230,No,35801,0,Yes,Yes,No,3337,13,0,0,0,Yes,No,Yes,No
2231,Yes,150972,0,No,No,No,2700,3,700,2,0,No,No,No,No
2232,Yes,292023,0,No,No,No,14125,12,3250,7,0,Yes,Yes,No,Yes
2233,Yes,47090,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2234,No,1300,0,Yes,No,No,454,11,0,0,0,Yes,No,Yes,No
2235,Yes,109103,2370,No,No,No,19600,27,7600,24,0,Yes,No,No,No
2236,Yes,101057,0,No,No,No,13650,11,2150,9,0,Yes,No,No,No
2237,No,20900,0,No,No,No,1000,1,0,0,0,Yes,No,No,No
2238,No,46607,0,No,No,No,0,0,0,0,0,No,No,No,Yes
2239,No,33017,0,No,Yes,No,1069,7,250,1,0,No,No,Yes,Yes
2240,No,30729,0,Yes,No,No,16456,15,0,0,0,Yes,No,Yes,No
2241,No,35546,0,No,No,No,3376,10,0,0,0,Yes,No,No,No
2242,No,7845,0,No,No,No,265,3,0,0,0,No,No,No,No
2243,No,25788,0,No,No,No,4650,13,4650,13,0,No,No,No,No
2244,No,13543,0,No,No,No,1443,7,423,2,0,Yes,No,No,No
2245,No,16618,0,Yes,Yes,No,897,5,0,0,0,Yes,No,Yes,No
2246,No,11548,0,Yes,No,No,1634,7,0,0,0,No,No,Yes,No
2247,No,22181,0,Yes,Yes,No,6245,15,0,0,1,Yes,No,Yes,No
2248,No,222312,0,Yes,No,No,29039,17,0,0,0,Yes,No,Yes,Yes
2249,No,25080,0,Yes,No,No,2060,12,0,0,0,No,No,Yes,No
2250,No,17964,0,Yes,No,No,5030,23,0,0,0,Yes,No,Yes,No
2251,No,155385,0,Yes,No,No,15267,12,0,0,0,Yes,No,Yes,No
2252,No,3977,0,No,No,No,0,0,0,0,0,No,No,No,No
2253,No,14620,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2254,No,46882,0,No,No,No,0,0,0,0,0,No,No,No,No
2255,No,3350,0,No,No,No,65,3,0,0,0,No,No,No,No
2256,No,3049,0,No,No,No,0,0,0,0,0,No,No,No,No
2257,No,32377,0,No,No,No,250,2,250,2,0,Yes,No,No,No
2258,No,9396,0,No,No,No,860,5,350,2,1,Yes,No,No,Yes
2259,No,102669,0,Yes,No,No,6760,14,306,2,0,Yes,No,Yes,No
2260,Yes,26745,0,Yes,No,No,17547,9,0,0,0,Yes,No,Yes,No
2261,No,120576,0,Yes,No,No,36635,14,0,0,0,No,No,Yes,No
2262,No,7658,0,No,No,No,300,1,0,0,0,Yes,No,No,No
2263,Yes,11136,0,No,No,No,100,1,0,0,0,Yes,No,No,No
2264,No,168778,0,Yes,No,No,57060,20,500,1,0,Yes,No,Yes,Yes
2265,No,124979,0,Yes,No,No,14267,14,0,0,0,No,No,Yes,No
2266,No,35659,0,Yes,No,No,1102,9,0,0,0,No,No,Yes,No
2267,No,55996,867,Yes,No,No,12165,14,0,0,0,Yes,No,Yes,No
2268,No,65904,0,Yes,No,No,47224,35,5350,18,0,Yes,No,Yes,No
2269,No,125679,0,Yes,No,Yes,68151,27,650,1,0,No,No,Yes,No
2270,No,235312,0,Yes,No,No,56685,16,0,0,0,Yes,No,Yes,Yes
2271,No,64414,0,Yes,No,No,1952,12,0,0,0,No,No,Yes,No
2272,No,34204,0,Yes,No,No,16862,9,1700,5,0,Yes,No,Yes,No
2273,No,22384,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2274,No,13381,0,No,No,No,1150,2,150,1,0,Yes,No,No,No
2275,No,10959,0,No,No,No,500,1,0,0,0,Yes,No,No,No
2276,No,28607,0,Yes,No,No,5943,5,0,0,0,No,No,Yes,No
2277,No,30686,0,Yes,No,No,6161,2,0,0,0,No,No,Yes,Yes
2278,No,8260,0,No,No,No,700,2,0,0,0,No,No,No,No
2279,No,61584,0,Yes,No,No,27937,14,0,0,0,No,No,Yes,No
2280,No,141594,0,Yes,No,No,30565,16,0,0,0,Yes,No,Yes,Yes
2281,Yes,114549,0,No,No,No,5000,4,1000,2,0,Yes,No,No,No
2282,No,64153,0,Yes,No,No,23563,19,0,0,1,Yes,No,Yes,No
2283,No,10000,0,No,No,No,790,3,0,0,0,No,No,No,No
2284,No,21839,0,No,No,No,853,3,119,1,0,No,No,No,No
2285,Yes,182704,5513,No,No,No,5850,12,3100,10,1,Yes,Yes,No,Yes
2286,No,92551,0,Yes,No,No,13755,13,500,1,0,No,No,Yes,No
2287,No,49353,0,Yes,No,No,34656,14,0,0,0,Yes,No,Yes,No
2288,No,21843,0,Yes,No,No,1411,9,0,0,0,No,No,Yes,No
2289,No,34072,0,No,No,No,500,1,0,0,0,Yes,No,No,No
2290,No,72962,0,Yes,No,No,28055,16,0,0,0,Yes,No,Yes,No
2291,No,99502,0,Yes,No,No,19678,28,600,2,0,Yes,No,Yes,No
2292,No,13250,0,Yes,No,No,17778,14,0,0,0,Yes,No,Yes,No
2293,No,98232,0,Yes,No,No,56687,14,500,1,0,No,No,Yes,No
2294,No,98895,0,Yes,No,No,89709,17,500,1,1,Yes,No,Yes,No
2295,Yes,119340,1000,No,No,No,400,5,400,5,0,Yes,No,No,No
2296,No,30171,0,Yes,Yes,No,15370,13,0,0,0,No,No,Yes,No
2297,No,105957,0,Yes,No,No,4881,12,0,0,0,Yes,No,Yes,No
2298,No,22548,0,No,No,No,3225,9,0,0,0,Yes,No,No,No
2299,No,89761,0,Yes,No,No,11965,13,0,0,0,Yes,No,Yes,No
2300,No,65263,0,No,No,No,22500,4,0,0,0,Yes,No,No,No
2301,No,128456,0,Yes,No,Yes,70125,28,0,0,0,No,No,Yes,No
2302,No,35203,0,No,No,No,1800,16,1800,16,0,Yes,No,No,No
2303,Yes,62023,0,No,No,No,750,4,550,1,0,Yes,No,No,No
2304,Yes,44197,0,No,No,No,2500,1,0,0,0,Yes,No,No,No
2305,No,104245,0,Yes,No,No,45589,14,0,0,0,Yes,No,Yes,No
2306,No,252520,0,Yes,No,No,43392,17,500,1,0,Yes,No,Yes,No
2307,No,85496,0,No,No,No,2799,7,2711,6,0,Yes,No,No,No
2308,Yes,49874,0,No,No,No,7200,9,1700,4,0,Yes,No,No,Yes
2309,No,109649,0,Yes,No,No,22136,13,0,0,0,No,No,Yes,No
2310,No,34379,0,Yes,No,No,13051,20,150,1,0,Yes,Yes,Yes,Yes
2311,Yes,56688,0,No,No,No,3550,10,1050,9,0,Yes,Yes,No,Yes
2312,No,48970,0,Yes,No,No,30872,14,0,0,0,Yes,No,Yes,No
2313,No,70789,0,Yes,No,No,76661,29,150,1,0,Yes,No,Yes,No
2314,No,24277,0,Yes,No,No,5330,5,0,0,0,No,No,Yes,No
2315,No,20308,0,Yes,No,No,19526,13,0,0,0,Yes,No,Yes,No
2316,No,111041,0,Yes,No,No,10252,12,0,0,0,No,No,Yes,No
2317,No,27904,0,Yes,No,No,6622,17,0,0,0,No,No,Yes,No
2318,No,128620,0,Yes,No,No,7747,12,0,0,0,Yes,No,Yes,No
2319,Yes,65340,2454,Yes,No,No,33795,11,500,1,0,Yes,Yes,Yes,Yes
2320,No,27135,0,No,No,No,4908,11,0,0,0,Yes,No,No,No
2321,No,32898,0,No,No,No,1000,1,0,0,0,Yes,No,No,No
2322,No,196922,0,Yes,No,No,40170,18,0,0,0,No,No,Yes,No
2323,No,196175,0,Yes,No,No,33886,13,0,0,0,No,No,Yes,Yes
2324,No,11457,0,No,No,No,705,3,0,0,0,No,No,No,No
2325,No,175344,0,Yes,No,No,40152,19,0,0,0,Yes,No,Yes,No
2326,No,5154,0,Yes,No,No,54657,28,0,0,0,Yes,Yes,Yes,Yes
2327,No,13232,0,No,No,No,8668,16,0,0,0,Yes,No,No,No
2328,Yes,88232,0,No,No,No,11550,5,550,3,0,Yes,Yes,No,Yes
2329,No,75526,0,Yes,No,No,46421,14,0,0,0,Yes,No,Yes,No
2330,No,53935,0,No,No,No,0,0,0,0,0,Yes,No,No,No
2331,No,18402,0,No,No,No,0,0,0,0,0,No,No,No,No
2332,No,24784,0,No,No,No,100,1,0,0,0,No,No,No,No
2333,No,62903,0,Yes,No,No,16434,13,0,0,0,No,No,Yes,No
2334,Yes,80272,0,Yes,No,No,34744,14,550,2,0,Yes,Yes,Yes,Yes
2335,No,10458,0,No,Yes,No,10458,12,0,0,0,No,No,Yes,No
2336,No,188184,0,Yes,No,No,32170,13,0,0,0,No,No,Yes,No
2337,No,83524,0,Yes,No,No,43152,18,0,0,0,Yes,No,Yes,Yes
2338,No,10794,0,No,No,No,0,0,0,0,0,No,No,No,No
2339,No,49807,0,Yes,No,No,6393,20,0,0,0,No,No,Yes,No
2340,No,18266,0,Yes,No,No,12254,15,0,0,0,No,No,Yes,No
2341,No,87851,0,Yes,No,No,28969,17,0,0,0,No,No,Yes,Yes
2342,No,32991,0,Yes,Yes,No,1230,6,0,0,0,No,No,Yes,No
2343,No,28677,0,No,No,No,215,3,0,0,0,No,No,No,No
2344,No,103809,0,Yes,No,No,16776,14,0,0,0,Yes,Yes,Yes,Yes
2345,No,417,0,No,No,No,3000,1,0,0,0,No,No,No,No
2346,No,8859,0,Yes,No,No,11998,13,0,0,0,No,No,Yes,No
2347,No,26896,0,Yes,No,No,5364,15,0,0,0,No,No,Yes,No
2348,No,16986,0,No,No,No,0,0,0,0,0,No,No,No,No
2349,No,25530,0,Yes,No,No,25131,17,0,0,0,No,No,Yes,Yes
2350,No,77067,0,Yes,No,No,40129,15,0,0,0,Yes,No,Yes,No
2351,No,6350,0,No,No,No,0,0,0,0,0,No,No,No,No
2352,Yes,76118,0,Yes,No,No,79154,41,1992,2,0,Yes,Yes,Yes,Yes
